"order_id","order_number","state","timeslot_from","timeslot_to","created_date"
"83115654","2000039814049","COMPLETED","2026-01-16T11:00:00Z","2026-01-16T12:00:00Z","2026-01-11T21:00:00Z"
"83115655","2000039814050","COMPLETED","2026-01-16T11:00:00Z","2026-01-16T12:00:00Z","2026-01-11T21:00:00Z"
"83115653","2000039814051","COMPLETED","2026-01-16T11:00:00Z","2026-01-16T12:00:00Z","2026-01-11T21:00:00Z"
"83115656","2000039814052","COMPLETED","2026-01-16T11:00:00Z","2026-01-16T12:00:00Z","2026-01-11T21:00:00Z"
"83115657","2000039814053","COMPLETED","2026-01-16T11:00:00Z","2026-01-16T12:00:00Z","2026-01-11T21:00:00Z"
"83115658","2000039814054","COMPLETED","2026-01-16T11:00:00Z","2026-01-16T12:00:00Z","2026-01-11T21:00:00Z"
"83115659","2000039814055","COMPLETED","2026-01-16T11:00:00Z","2026-01-16T12:00:00Z","2026-01-11T21:00:00Z"
"83115660","2000039814056","COMPLETED","2026-01-16T11:00:00Z","2026-01-16T12:00:00Z","2026-01-11T21:00:00Z"
"83115662","2000039814057","COMPLETED","2026-01-16T11:00:00Z","2026-01-16T12:00:00Z","2026-01-11T21:00:00Z"
"83115663","2000039814058","COMPLETED","2026-01-16T11:00:00Z","2026-01-16T12:00:00Z","2026-01-11T21:00:00Z"
"83115661","2000039814059","COMPLETED","2026-01-16T11:00:00Z","2026-01-16T12:00:00Z","2026-01-11T21:00:00Z"
"83115664","2000039814060","COMPLETED","2026-01-16T11:00:00Z","2026-01-16T12:00:00Z","2026-01-11T21:00:00Z"
"83115665","2000039814061","COMPLETED","2026-01-16T11:00:00Z","2026-01-16T12:00:00Z","2026-01-11T21:00:00Z"
"83115666","2000039814062","COMPLETED","2026-01-16T11:00:00Z","2026-01-16T12:00:00Z","2026-01-11T21:00:00Z"
"83115667","2000039814063","COMPLETED","2026-01-16T11:00:00Z","2026-01-16T12:00:00Z","2026-01-11T21:00:00Z"
"83224169","2000039876594","COMPLETED","2026-01-16T11:00:00Z","2026-01-16T12:00:00Z","2026-01-12T21:00:00Z"
"83224170","2000039876595","COMPLETED","2026-01-16T11:00:00Z","2026-01-16T12:00:00Z","2026-01-12T21:00:00Z"
"83224172","2000039876596","COMPLETED","2026-01-16T11:00:00Z","2026-01-16T12:00:00Z","2026-01-12T21:00:00Z"
"83224174","2000039876597","COMPLETED","2026-01-16T11:00:00Z","2026-01-16T12:00:00Z","2026-01-12T21:00:00Z"
"83224176","2000039876598","COMPLETED","2026-01-16T11:00:00Z","2026-01-16T12:00:00Z","2026-01-12T21:00:00Z"
"83224171","2000039876599","COMPLETED","2026-01-16T11:00:00Z","2026-01-16T12:00:00Z","2026-01-12T21:00:00Z"
"83224175","2000039876600","COMPLETED","2026-01-16T11:00:00Z","2026-01-16T12:00:00Z","2026-01-12T21:00:00Z"
"83224173","2000039876601","COMPLETED","2026-01-16T11:00:00Z","2026-01-16T12:00:00Z","2026-01-12T21:00:00Z"
"83224168","2000039876602","COMPLETED","2026-01-16T11:00:00Z","2026-01-16T12:00:00Z","2026-01-12T21:00:00Z"
"83225819","2000039877708","COMPLETED","2026-01-16T11:00:00Z","2026-01-16T12:00:00Z","2026-01-12T21:00:00Z"
"83225825","2000039877709","COMPLETED","2026-01-16T11:00:00Z","2026-01-16T12:00:00Z","2026-01-12T21:00:00Z"
"83225821","2000039877710","COMPLETED","2026-01-16T11:00:00Z","2026-01-16T12:00:00Z","2026-01-12T21:00:00Z"
"83225820","2000039877711","COMPLETED","2026-01-16T11:00:00Z","2026-01-16T12:00:00Z","2026-01-12T21:00:00Z"
"83225822","2000039877712","COMPLETED","2026-01-16T11:00:00Z","2026-01-16T12:00:00Z","2026-01-12T21:00:00Z"
"83225823","2000039877713","COMPLETED","2026-01-16T11:00:00Z","2026-01-16T12:00:00Z","2026-01-12T21:00:00Z"
"83225824","2000039877714","COMPLETED","2026-01-16T11:00:00Z","2026-01-16T12:00:00Z","2026-01-12T21:00:00Z"
"83226866","2000039878288","COMPLETED","2026-01-16T11:00:00Z","2026-01-16T12:00:00Z","2026-01-12T21:00:00Z"
"83226867","2000039878289","COMPLETED","2026-01-16T11:00:00Z","2026-01-16T12:00:00Z","2026-01-12T21:00:00Z"
"83226865","2000039878290","COMPLETED","2026-01-16T11:00:00Z","2026-01-16T12:00:00Z","2026-01-12T21:00:00Z"
"83227972","2000039878895","COMPLETED","2026-01-16T11:00:00Z","2026-01-16T12:00:00Z","2026-01-12T21:00:00Z"
"83227973","2000039878896","COMPLETED","2026-01-16T11:00:00Z","2026-01-16T12:00:00Z","2026-01-12T21:00:00Z"
"83227974","2000039878897","COMPLETED","2026-01-16T11:00:00Z","2026-01-16T12:00:00Z","2026-01-12T21:00:00Z"
"83434414","2000040008679","COMPLETED","2026-01-16T11:00:00Z","2026-01-16T12:00:00Z","2026-01-13T21:00:00Z"
"83591670","2000040103824","COMPLETED","2026-01-16T11:00:00Z","2026-01-16T12:00:00Z","2026-01-14T21:00:00Z"
"83593781","2000040105089","COMPLETED","2026-01-16T11:00:00Z","2026-01-16T12:00:00Z","2026-01-14T21:00:00Z"
"83593779","2000040105090","COMPLETED","2026-01-16T11:00:00Z","2026-01-16T12:00:00Z","2026-01-14T21:00:00Z"
"83593780","2000040105091","COMPLETED","2026-01-16T11:00:00Z","2026-01-16T12:00:00Z","2026-01-14T21:00:00Z"
"83593783","2000040105092","COMPLETED","2026-01-16T11:00:00Z","2026-01-16T12:00:00Z","2026-01-14T21:00:00Z"
"83741791","2000040196359","COMPLETED","2026-01-19T11:00:00Z","2026-01-19T12:00:00Z","2026-01-15T21:00:00Z"
"83746101","2000040198908","COMPLETED","2026-01-19T11:00:00Z","2026-01-19T12:00:00Z","2026-01-15T21:00:00Z"
"83746102","2000040198909","COMPLETED","2026-01-19T11:00:00Z","2026-01-19T12:00:00Z","2026-01-15T21:00:00Z"
"84641365","2000040751783","COMPLETED","2026-01-23T11:00:00Z","2026-01-23T12:00:00Z","2026-01-21T21:00:00Z"
"84641363","2000040751784","COMPLETED","2026-01-23T11:00:00Z","2026-01-23T12:00:00Z","2026-01-21T21:00:00Z"
"84641366","2000040751785","COMPLETED","2026-01-23T11:00:00Z","2026-01-23T12:00:00Z","2026-01-21T21:00:00Z"
"84641364","2000040751786","COMPLETED","2026-01-23T11:00:00Z","2026-01-23T12:00:00Z","2026-01-21T21:00:00Z"
"84641371","2000040751787","COMPLETED","2026-01-23T11:00:00Z","2026-01-23T12:00:00Z","2026-01-21T21:00:00Z"
"84641367","2000040751788","COMPLETED","2026-01-23T11:00:00Z","2026-01-23T12:00:00Z","2026-01-21T21:00:00Z"
"84641368","2000040751791","COMPLETED","2026-01-23T11:00:00Z","2026-01-23T12:00:00Z","2026-01-21T21:00:00Z"
"84641372","2000040751792","COMPLETED","2026-01-23T11:00:00Z","2026-01-23T12:00:00Z","2026-01-21T21:00:00Z"
"84641373","2000040751793","COMPLETED","2026-01-23T11:00:00Z","2026-01-23T12:00:00Z","2026-01-21T21:00:00Z"
"84641375","2000040751795","COMPLETED","2026-01-23T11:00:00Z","2026-01-23T12:00:00Z","2026-01-21T21:00:00Z"
"84651830","2000040758303","COMPLETED","2026-01-23T11:00:00Z","2026-01-23T12:00:00Z","2026-01-21T21:00:00Z"
"84654867","2000040760154","COMPLETED","2026-01-23T11:00:00Z","2026-01-23T12:00:00Z","2026-01-21T21:00:00Z"
"84679899","2000040777069","COMPLETED","2026-01-23T11:00:00Z","2026-01-23T12:00:00Z","2026-01-21T21:00:00Z"
"83235677","2000039883552","COMPLETED","2026-01-27T11:00:00Z","2026-01-27T12:00:00Z","2026-01-12T21:00:00Z"
"84641370","2000040751789","COMPLETED","2026-01-27T11:00:00Z","2026-01-27T12:00:00Z","2026-01-21T21:00:00Z"
"84641369","2000040751790","COMPLETED","2026-01-27T11:00:00Z","2026-01-27T12:00:00Z","2026-01-21T21:00:00Z"
"84641374","2000040751796","COMPLETED","2026-01-27T11:00:00Z","2026-01-27T12:00:00Z","2026-01-21T21:00:00Z"
"84823414","2000040863186","COMPLETED","2026-01-27T11:00:00Z","2026-01-27T12:00:00Z","2026-01-22T21:00:00Z"
"84823415","2000040863187","COMPLETED","2026-01-27T11:00:00Z","2026-01-27T12:00:00Z","2026-01-22T21:00:00Z"
"84823413","2000040863188","COMPLETED","2026-01-27T11:00:00Z","2026-01-27T12:00:00Z","2026-01-22T21:00:00Z"
"84823412","2000040863189","COMPLETED","2026-01-27T11:00:00Z","2026-01-27T12:00:00Z","2026-01-22T21:00:00Z"
"84823417","2000040863190","COMPLETED","2026-01-27T11:00:00Z","2026-01-27T12:00:00Z","2026-01-22T21:00:00Z"
"84823418","2000040863191","COMPLETED","2026-01-27T11:00:00Z","2026-01-27T12:00:00Z","2026-01-22T21:00:00Z"
"84823416","2000040863193","COMPLETED","2026-01-27T11:00:00Z","2026-01-27T12:00:00Z","2026-01-22T21:00:00Z"
"84823419","2000040863197","COMPLETED","2026-01-27T11:00:00Z","2026-01-27T12:00:00Z","2026-01-22T21:00:00Z"
"84823425","2000040863199","COMPLETED","2026-01-27T11:00:00Z","2026-01-27T12:00:00Z","2026-01-22T21:00:00Z"
"84823426","2000040863200","IN_TRANSIT","2026-01-27T11:00:00Z","2026-01-27T12:00:00Z","2026-01-22T21:00:00Z"
"84823427","2000040863201","COMPLETED","2026-01-27T11:00:00Z","2026-01-27T12:00:00Z","2026-01-22T21:00:00Z"
"84823428","2000040863202","COMPLETED","2026-01-27T11:00:00Z","2026-01-27T12:00:00Z","2026-01-22T21:00:00Z"
"84823430","2000040863203","COMPLETED","2026-01-27T11:00:00Z","2026-01-27T12:00:00Z","2026-01-22T21:00:00Z"
"84823429","2000040863205","COMPLETED","2026-01-27T11:00:00Z","2026-01-27T12:00:00Z","2026-01-22T21:00:00Z"
"84638147","83335993-1","COMPLETED","2026-01-27T11:00:00Z","2026-01-27T12:00:00Z","2026-01-21T21:00:00Z"
"84641376","2000040751794","COMPLETED","2026-01-28T11:00:00Z","2026-01-28T12:00:00Z","2026-01-21T21:00:00Z"
"84823421","2000040863194","COMPLETED","2026-01-28T11:00:00Z","2026-01-28T12:00:00Z","2026-01-22T21:00:00Z"
"84823420","2000040863195","COMPLETED","2026-01-28T11:00:00Z","2026-01-28T12:00:00Z","2026-01-22T21:00:00Z"
"84823422","2000040863196","COMPLETED","2026-01-28T11:00:00Z","2026-01-28T12:00:00Z","2026-01-22T21:00:00Z"
"84823424","2000040863198","COMPLETED","2026-01-28T11:00:00Z","2026-01-28T12:00:00Z","2026-01-22T21:00:00Z"
"85224421","2000041114516","COMPLETED","2026-01-28T11:00:00Z","2026-01-28T12:00:00Z","2026-01-25T21:00:00Z"
"85224430","2000041114517","COMPLETED","2026-01-28T11:00:00Z","2026-01-28T12:00:00Z","2026-01-25T21:00:00Z"
"85224425","2000041114518","COMPLETED","2026-01-28T11:00:00Z","2026-01-28T12:00:00Z","2026-01-25T21:00:00Z"
"85224427","2000041114519","COMPLETED","2026-01-28T11:00:00Z","2026-01-28T12:00:00Z","2026-01-25T21:00:00Z"
"85224429","2000041114520","COMPLETED","2026-01-28T11:00:00Z","2026-01-28T12:00:00Z","2026-01-25T21:00:00Z"
"85224422","2000041114521","COMPLETED","2026-01-28T11:00:00Z","2026-01-28T12:00:00Z","2026-01-25T21:00:00Z"
"85224424","2000041114522","COMPLETED","2026-01-28T11:00:00Z","2026-01-28T12:00:00Z","2026-01-25T21:00:00Z"
"85224428","2000041114523","COMPLETED","2026-01-28T11:00:00Z","2026-01-28T12:00:00Z","2026-01-25T21:00:00Z"
"85352120","2000041189587","COMPLETED","2026-02-03T11:00:00Z","2026-02-03T12:00:00Z","2026-01-26T21:00:00Z"
"85352123","2000041189588","IN_TRANSIT","2026-02-03T11:00:00Z","2026-02-03T12:00:00Z","2026-01-26T21:00:00Z"
"85352122","2000041189589","COMPLETED","2026-02-03T11:00:00Z","2026-02-03T12:00:00Z","2026-01-26T21:00:00Z"
"85352121","2000041189590","COMPLETED","2026-02-03T11:00:00Z","2026-02-03T12:00:00Z","2026-01-26T21:00:00Z"
"85352124","2000041189591","ACCEPTANCE_AT_STORAGE_WAREHOUSE","2026-02-03T11:00:00Z","2026-02-03T12:00:00Z","2026-01-26T21:00:00Z"
"85352126","2000041189592","COMPLETED","2026-02-03T11:00:00Z","2026-02-03T12:00:00Z","2026-01-26T21:00:00Z"
"85352128","2000041189596","COMPLETED","2026-02-03T11:00:00Z","2026-02-03T12:00:00Z","2026-01-26T21:00:00Z"
"85352129","2000041189597","COMPLETED","2026-02-03T11:00:00Z","2026-02-03T12:00:00Z","2026-01-26T21:00:00Z"
"85352130","2000041189598","COMPLETED","2026-02-03T11:00:00Z","2026-02-03T12:00:00Z","2026-01-26T21:00:00Z"
"85352132","2000041189599","COMPLETED","2026-02-03T11:00:00Z","2026-02-03T12:00:00Z","2026-01-26T21:00:00Z"
"85352133","2000041189600","COMPLETED","2026-02-03T11:00:00Z","2026-02-03T12:00:00Z","2026-01-26T21:00:00Z"
"85352135","2000041189601","COMPLETED","2026-02-03T11:00:00Z","2026-02-03T12:00:00Z","2026-01-26T21:00:00Z"
"85352134","2000041189602","ACCEPTANCE_AT_STORAGE_WAREHOUSE","2026-02-03T11:00:00Z","2026-02-03T12:00:00Z","2026-01-26T21:00:00Z"
"85352138","2000041189603","ACCEPTANCE_AT_STORAGE_WAREHOUSE","2026-02-03T11:00:00Z","2026-02-03T12:00:00Z","2026-01-26T21:00:00Z"
"85352136","2000041189604","IN_TRANSIT","2026-02-03T11:00:00Z","2026-02-03T12:00:00Z","2026-01-26T21:00:00Z"
"85842883","2000041491307","COMPLETED","2026-02-03T11:00:00Z","2026-02-03T12:00:00Z","2026-01-29T21:00:00Z"
"85842882","2000041491308","COMPLETED","2026-02-03T11:00:00Z","2026-02-03T12:00:00Z","2026-01-29T21:00:00Z"
"85842885","2000041491309","COMPLETED","2026-02-03T11:00:00Z","2026-02-03T12:00:00Z","2026-01-29T21:00:00Z"
"85842884","2000041491310","COMPLETED","2026-02-03T11:00:00Z","2026-02-03T12:00:00Z","2026-01-29T21:00:00Z"
"85842887","2000041491311","COMPLETED","2026-02-03T11:00:00Z","2026-02-03T12:00:00Z","2026-01-29T21:00:00Z"
"85842886","2000041491312","COMPLETED","2026-02-03T11:00:00Z","2026-02-03T12:00:00Z","2026-01-29T21:00:00Z"
"85842888","2000041491313","COMPLETED","2026-02-03T11:00:00Z","2026-02-03T12:00:00Z","2026-01-29T21:00:00Z"
"85842889","2000041491314","COMPLETED","2026-02-03T11:00:00Z","2026-02-03T12:00:00Z","2026-01-29T21:00:00Z"
"86164661","2000041688632","COMPLETED","2026-02-03T11:00:00Z","2026-02-03T12:00:00Z","2026-02-01T21:00:00Z"
"86164663","2000041688634","IN_TRANSIT","2026-02-03T11:00:00Z","2026-02-03T12:00:00Z","2026-02-01T21:00:00Z"
"86164664","2000041688635","COMPLETED","2026-02-03T11:00:00Z","2026-02-03T12:00:00Z","2026-02-01T21:00:00Z"
"86164665","2000041688636","IN_TRANSIT","2026-02-03T11:00:00Z","2026-02-03T12:00:00Z","2026-02-01T21:00:00Z"
"85352125","2000041189595","COMPLETED","2026-02-06T11:00:00Z","2026-02-06T12:00:00Z","2026-01-26T21:00:00Z"
"85904882","2000041535112","COMPLETED","2026-02-06T11:00:00Z","2026-02-06T12:00:00Z","2026-01-29T21:00:00Z"
"85904883","2000041535113","COMPLETED","2026-02-06T11:00:00Z","2026-02-06T12:00:00Z","2026-01-29T21:00:00Z"
"85904885","2000041535114","COMPLETED","2026-02-06T11:00:00Z","2026-02-06T12:00:00Z","2026-01-29T21:00:00Z"
"85904884","2000041535115","COMPLETED","2026-02-06T11:00:00Z","2026-02-06T12:00:00Z","2026-01-29T21:00:00Z"
"85904886","2000041535116","COMPLETED","2026-02-06T11:00:00Z","2026-02-06T12:00:00Z","2026-01-29T21:00:00Z"
"85904887","2000041535118","COMPLETED","2026-02-06T11:00:00Z","2026-02-06T12:00:00Z","2026-01-29T21:00:00Z"
"86224881","2000041728573","IN_TRANSIT","2026-02-09T11:00:00Z","2026-02-09T12:00:00Z","2026-02-01T21:00:00Z"
"86224882","2000041728574","IN_TRANSIT","2026-02-09T11:00:00Z","2026-02-09T12:00:00Z","2026-02-01T21:00:00Z"
"86224884","2000041728575","IN_TRANSIT","2026-02-09T11:00:00Z","2026-02-09T12:00:00Z","2026-02-01T21:00:00Z"
"86224883","2000041728576","IN_TRANSIT","2026-02-09T11:00:00Z","2026-02-09T12:00:00Z","2026-02-01T21:00:00Z"
"86224885","2000041728577","IN_TRANSIT","2026-02-09T11:00:00Z","2026-02-09T12:00:00Z","2026-02-01T21:00:00Z"
"86224886","2000041728578","IN_TRANSIT","2026-02-09T11:00:00Z","2026-02-09T12:00:00Z","2026-02-01T21:00:00Z"
"86224889","2000041728579","IN_TRANSIT","2026-02-09T11:00:00Z","2026-02-09T12:00:00Z","2026-02-01T21:00:00Z"
"86224887","2000041728580","IN_TRANSIT","2026-02-09T11:00:00Z","2026-02-09T12:00:00Z","2026-02-01T21:00:00Z"
"86224890","2000041728581","IN_TRANSIT","2026-02-09T11:00:00Z","2026-02-09T12:00:00Z","2026-02-01T21:00:00Z"
"86224894","2000041728583","IN_TRANSIT","2026-02-09T11:00:00Z","2026-02-09T12:00:00Z","2026-02-01T21:00:00Z"
"86224893","2000041728584","IN_TRANSIT","2026-02-09T11:00:00Z","2026-02-09T12:00:00Z","2026-02-01T21:00:00Z"
"86224892","2000041728585","IN_TRANSIT","2026-02-09T11:00:00Z","2026-02-09T12:00:00Z","2026-02-01T21:00:00Z"
"86224895","2000041728586","IN_TRANSIT","2026-02-09T11:00:00Z","2026-02-09T12:00:00Z","2026-02-01T21:00:00Z"
"86224897","2000041728587","IN_TRANSIT","2026-02-09T11:00:00Z","2026-02-09T12:00:00Z","2026-02-01T21:00:00Z"
"86224898","2000041728589","IN_TRANSIT","2026-02-09T11:00:00Z","2026-02-09T12:00:00Z","2026-02-01T21:00:00Z"
"86506080","2000041894328","IN_TRANSIT","2026-02-10T11:00:00Z","2026-02-10T12:00:00Z","2026-02-03T21:00:00Z"
"86506081","2000041894329","IN_TRANSIT","2026-02-10T11:00:00Z","2026-02-10T12:00:00Z","2026-02-03T21:00:00Z"
"86506079","2000041894330","IN_TRANSIT","2026-02-10T11:00:00Z","2026-02-10T12:00:00Z","2026-02-03T21:00:00Z"
"86506084","2000041894331","IN_TRANSIT","2026-02-10T11:00:00Z","2026-02-10T12:00:00Z","2026-02-03T21:00:00Z"
"86506083","2000041894332","IN_TRANSIT","2026-02-10T11:00:00Z","2026-02-10T12:00:00Z","2026-02-03T21:00:00Z"
"86506082","2000041894333","IN_TRANSIT","2026-02-10T11:00:00Z","2026-02-10T12:00:00Z","2026-02-03T21:00:00Z"
"86506085","2000041894334","IN_TRANSIT","2026-02-10T11:00:00Z","2026-02-10T12:00:00Z","2026-02-03T21:00:00Z"
"86506086","2000041894335","IN_TRANSIT","2026-02-10T11:00:00Z","2026-02-10T12:00:00Z","2026-02-03T21:00:00Z"
"86506089","2000041894336","IN_TRANSIT","2026-02-10T11:00:00Z","2026-02-10T12:00:00Z","2026-02-03T21:00:00Z"
"86506087","2000041894337","IN_TRANSIT","2026-02-10T11:00:00Z","2026-02-10T12:00:00Z","2026-02-03T21:00:00Z"
"86506088","2000041894339","IN_TRANSIT","2026-02-10T11:00:00Z","2026-02-10T12:00:00Z","2026-02-03T21:00:00Z"
"86506091","2000041894340","IN_TRANSIT","2026-02-10T11:00:00Z","2026-02-10T12:00:00Z","2026-02-03T21:00:00Z"
"86506092","2000041894341","IN_TRANSIT","2026-02-10T11:00:00Z","2026-02-10T12:00:00Z","2026-02-03T21:00:00Z"
"86738691","2000042039330","IN_TRANSIT","2026-02-10T11:00:00Z","2026-02-10T12:00:00Z","2026-02-04T21:00:00Z"
"86844437","2000042100503","IN_TRANSIT","2026-02-10T11:00:00Z","2026-02-10T12:00:00Z","2026-02-05T21:00:00Z"
"86848816","2000042103107","IN_TRANSIT","2026-02-10T11:00:00Z","2026-02-10T12:00:00Z","2026-02-05T21:00:00Z"
"86848818","2000042103108","IN_TRANSIT","2026-02-10T11:00:00Z","2026-02-10T12:00:00Z","2026-02-05T21:00:00Z"
"86848820","2000042103109","IN_TRANSIT","2026-02-10T11:00:00Z","2026-02-10T12:00:00Z","2026-02-05T21:00:00Z"
"86848822","2000042103111","IN_TRANSIT","2026-02-10T11:00:00Z","2026-02-10T12:00:00Z","2026-02-05T21:00:00Z"
"86848821","2000042103112","IN_TRANSIT","2026-02-10T11:00:00Z","2026-02-10T12:00:00Z","2026-02-05T21:00:00Z"
"86848823","2000042103113","IN_TRANSIT","2026-02-10T11:00:00Z","2026-02-10T12:00:00Z","2026-02-05T21:00:00Z"
"87199678","2000042314966","IN_TRANSIT","2026-02-10T11:00:00Z","2026-02-10T12:00:00Z","2026-02-08T21:00:00Z"
"87203854","2000042317459","IN_TRANSIT","2026-02-10T11:00:00Z","2026-02-10T12:00:00Z","2026-02-08T21:00:00Z"
"86506093","2000041894342","IN_TRANSIT","2026-02-11T11:00:00Z","2026-02-11T12:00:00Z","2026-02-03T21:00:00Z"
"86738670","2000042039315","IN_TRANSIT","2026-02-11T11:00:00Z","2026-02-11T12:00:00Z","2026-02-04T21:00:00Z"
"86738674","2000042039316","IN_TRANSIT","2026-02-11T11:00:00Z","2026-02-11T12:00:00Z","2026-02-04T21:00:00Z"
"86738677","2000042039317","IN_TRANSIT","2026-02-11T11:00:00Z","2026-02-11T12:00:00Z","2026-02-04T21:00:00Z"
"86738679","2000042039319","IN_TRANSIT","2026-02-11T11:00:00Z","2026-02-11T12:00:00Z","2026-02-04T21:00:00Z"
"86738681","2000042039322","IN_TRANSIT","2026-02-11T11:00:00Z","2026-02-11T12:00:00Z","2026-02-04T21:00:00Z"
"86738680","2000042039324","IN_TRANSIT","2026-02-11T11:00:00Z","2026-02-11T12:00:00Z","2026-02-04T21:00:00Z"
"86738682","2000042039325","IN_TRANSIT","2026-02-11T11:00:00Z","2026-02-11T12:00:00Z","2026-02-04T21:00:00Z"
"86738684","2000042039326","IN_TRANSIT","2026-02-11T11:00:00Z","2026-02-11T12:00:00Z","2026-02-04T21:00:00Z"
"86738685","2000042039329","IN_TRANSIT","2026-02-11T11:00:00Z","2026-02-11T12:00:00Z","2026-02-04T21:00:00Z"
"86738692","2000042039331","IN_TRANSIT","2026-02-11T11:00:00Z","2026-02-11T12:00:00Z","2026-02-04T21:00:00Z"
"86738683","2000042039332","IN_TRANSIT","2026-02-11T11:00:00Z","2026-02-11T12:00:00Z","2026-02-04T21:00:00Z"
"86738693","2000042039334","IN_TRANSIT","2026-02-11T11:00:00Z","2026-02-11T12:00:00Z","2026-02-04T21:00:00Z"
"86738695","2000042039335","IN_TRANSIT","2026-02-11T11:00:00Z","2026-02-11T12:00:00Z","2026-02-04T21:00:00Z"
"86848819","2000042103110","IN_TRANSIT","2026-02-11T11:00:00Z","2026-02-11T12:00:00Z","2026-02-05T21:00:00Z"
"87391718","2000042429932","READY_TO_SUPPLY","2026-02-12T11:00:00Z","2026-02-12T12:00:00Z","2026-02-09T21:00:00Z"
"87393493","2000042431245","READY_TO_SUPPLY","2026-02-12T11:00:00Z","2026-02-12T12:00:00Z","2026-02-09T21:00:00Z"
"87393498","2000042431248","READY_TO_SUPPLY","2026-02-12T11:00:00Z","2026-02-12T12:00:00Z","2026-02-09T21:00:00Z"
"87393499","2000042431249","READY_TO_SUPPLY","2026-02-12T11:00:00Z","2026-02-12T12:00:00Z","2026-02-09T21:00:00Z"
"87393494","2000042431250","READY_TO_SUPPLY","2026-02-12T11:00:00Z","2026-02-12T12:00:00Z","2026-02-09T21:00:00Z"
"87599719","2000042556478","READY_TO_SUPPLY","2026-02-12T11:00:00Z","2026-02-12T12:00:00Z","2026-02-10T21:00:00Z"
"87599717","2000042556479","READY_TO_SUPPLY","2026-02-12T11:00:00Z","2026-02-12T12:00:00Z","2026-02-10T21:00:00Z"
"87599723","2000042556483","READY_TO_SUPPLY","2026-02-12T11:00:00Z","2026-02-12T12:00:00Z","2026-02-10T21:00:00Z"
"87599724","2000042556484","READY_TO_SUPPLY","2026-02-12T11:00:00Z","2026-02-12T12:00:00Z","2026-02-10T21:00:00Z"
"87599725","2000042556487","READY_TO_SUPPLY","2026-02-12T11:00:00Z","2026-02-12T12:00:00Z","2026-02-10T21:00:00Z"
"87599730","2000042556490","READY_TO_SUPPLY","2026-02-12T11:00:00Z","2026-02-12T12:00:00Z","2026-02-10T21:00:00Z"
"87599732","2000042556492","READY_TO_SUPPLY","2026-02-12T11:00:00Z","2026-02-12T12:00:00Z","2026-02-10T21:00:00Z"
"87599731","2000042556493","READY_TO_SUPPLY","2026-02-12T11:00:00Z","2026-02-12T12:00:00Z","2026-02-10T21:00:00Z"
"87599720","2000042556494","READY_TO_SUPPLY","2026-02-12T11:00:00Z","2026-02-12T12:00:00Z","2026-02-10T21:00:00Z"
"87394415","2000042431760","READY_TO_SUPPLY","2026-02-12T12:00:00Z","2026-02-12T13:00:00Z","2026-02-09T21:00:00Z"
"87751584","2000042644529","READY_TO_SUPPLY","2026-02-13T11:00:00Z","2026-02-13T12:00:00Z","2026-02-11T21:00:00Z"
"87751585","2000042644530","READY_TO_SUPPLY","2026-02-13T11:00:00Z","2026-02-13T12:00:00Z","2026-02-11T21:00:00Z"
"87751588","2000042644531","READY_TO_SUPPLY","2026-02-13T11:00:00Z","2026-02-13T12:00:00Z","2026-02-11T21:00:00Z"
"87751586","2000042644533","READY_TO_SUPPLY","2026-02-13T11:00:00Z","2026-02-13T12:00:00Z","2026-02-11T21:00:00Z"
"87751589","2000042644534","READY_TO_SUPPLY","2026-02-13T11:00:00Z","2026-02-13T12:00:00Z","2026-02-11T21:00:00Z"
"87751591","2000042644535","READY_TO_SUPPLY","2026-02-13T11:00:00Z","2026-02-13T12:00:00Z","2026-02-11T21:00:00Z"
"87751590","2000042644536","READY_TO_SUPPLY","2026-02-13T11:00:00Z","2026-02-13T12:00:00Z","2026-02-11T21:00:00Z"
"87751592","2000042644537","READY_TO_SUPPLY","2026-02-13T11:00:00Z","2026-02-13T12:00:00Z","2026-02-11T21:00:00Z"
"87751594","2000042644538","READY_TO_SUPPLY","2026-02-13T11:00:00Z","2026-02-13T12:00:00Z","2026-02-11T21:00:00Z"
"87751595","2000042644540","READY_TO_SUPPLY","2026-02-13T11:00:00Z","2026-02-13T12:00:00Z","2026-02-11T21:00:00Z"
"87203853","2000042317460","READY_TO_SUPPLY","2026-02-13T14:00:00Z","2026-02-13T15:00:00Z","2026-02-08T21:00:00Z"
"87599729","2000042556488","READY_TO_SUPPLY","2026-02-13T14:00:00Z","2026-02-13T15:00:00Z","2026-02-10T21:00:00Z"
"87751583","2000042644528","READY_TO_SUPPLY","2026-02-13T14:00:00Z","2026-02-13T15:00:00Z","2026-02-11T21:00:00Z"
"86224891","2000041728582","READY_TO_SUPPLY","2026-02-16T11:00:00Z","2026-02-16T12:00:00Z","2026-02-01T21:00:00Z"
"86506090","2000041894338","READY_TO_SUPPLY","2026-02-16T11:00:00Z","2026-02-16T12:00:00Z","2026-02-03T21:00:00Z"
"87392655","2000042430477","READY_TO_SUPPLY","2026-02-16T11:00:00Z","2026-02-16T12:00:00Z","2026-02-09T21:00:00Z"
"87393783","2000042431401","READY_TO_SUPPLY","2026-02-16T11:00:00Z","2026-02-16T12:00:00Z","2026-02-09T21:00:00Z"
"87568958","2000042534881","READY_TO_SUPPLY","2026-02-16T11:00:00Z","2026-02-16T12:00:00Z","2026-02-10T21:00:00Z"
